x,y,z
-0.2837418,-0.1720212,-0.9433447
-0.2837418,-0.1720212,-0.9433447
-0.2837418,-0.1720212,-0.9433447
-0.2837418,-0.1720212,-0.9433447
-0.2837418,-0.1720212,-0.9433447
-0.3489172,-0.1256024,-0.9286982
-0.3489172,-0.1256024,-0.9286982
-0.3489172,-0.1256024,-0.9286982
-0.3489172,-0.1256024,-0.9286982
-0.340937,-0.04253968,-0.9391231
-0.340937,-0.04253968,-0.9391231
-0.340937,-0.04253968,-0.9391231
-0.340937,-0.04253968,-0.9391231
-0.3320974,0.02797738,-0.94283
-0.3320974,0.02797738,-0.94283
-0.3320974,0.02797738,-0.94283
-0.3320974,0.02797738,-0.94283
-0.3320974,0.02797738,-0.94283
-0.1046133,-0.08125126,-0.9911883
-0.1046133,-0.08125126,-0.9911883
-0.1046133,-0.08125126,-0.9911883
-0.1046133,-0.08125126,-0.9911883
-0.1046133,-0.08125126,-0.9911883
-0.1046133,-0.08125126,-0.9911883
-0.5166513,0.0990807,-0.8504433
-0.5166513,0.0990807,-0.8504433
-0.5166513,0.0990807,-0.8504433
-0.5777904,0.1156052,-0.8079561
-0.5777904,0.1156052,-0.8079561
-0.5777904,0.1156052,-0.8079561
-0.4748398,0.06940591,-0.8773308
-0.4748398,0.06940591,-0.8773308
-0.4748398,0.06940591,-0.8773308
-0.4748398,0.06940591,-0.8773308
-0.4748398,0.06940591,-0.8773308
-0.3390197,0.02665812,-0.9404014
-0.3390197,0.02665812,-0.9404014
-0.3390197,0.02665812,-0.9404014
-0.3390197,0.02665812,-0.9404014
-0.3390197,0.02665812,-0.9404014
-0.3390197,0.02665812,-0.9404014
-0.2024288,-0.01181744,-0.9792256
-0.2024288,-0.01181744,-0.9792256
-0.2024288,-0.01181744,-0.9792256
-0.2692231,0.0242204,-0.9627732
-0.2692231,0.0242204,-0.9627732
-0.2692231,0.0242204,-0.9627732
-0.2692231,0.0242204,-0.9627732
-0.1920459,0.01389989,-0.9812875
-0.1920459,0.01389989,-0.9812875
-0.1920459,0.01389989,-0.9812875
-0.1920459,0.01389989,-0.9812875
-0.1920459,0.01389989,-0.9812875
-0.1920459,0.01389989,-0.9812875
-0.1920459,0.01389989,-0.9812875
-0.1920459,0.01389989,-0.9812875
-0.1920459,0.01389989,-0.9812875
-0.1920459,0.01389989,-0.9812875
-0.1920459,0.01389989,-0.9812875
-0.1795029,0.02229247,-0.9835048
-0.1795029,0.02229247,-0.9835048
-0.1795029,0.02229247,-0.9835048
-0.1683673,0.02523079,-0.9854013
-0.1683673,0.02523079,-0.9854013
-0.1683673,0.02523079,-0.9854013
-0.1683673,0.02523079,-0.9854013
-0.163842,0.02685465,-0.986121
-0.163842,0.02685465,-0.986121
-0.163842,0.02685465,-0.986121
-0.163842,0.02685465,-0.986121
-0.163842,0.02685465,-0.986121
-0.1596426,0.02845891,-0.9867646
-0.1596426,0.02845891,-0.9867646
-0.1596426,0.02845891,-0.9867646
-0.1596426,0.02845891,-0.9867646
-0.1596426,0.02845891,-0.9867646
-0.151492,0.03100422,-0.9879721
-0.151492,0.03100422,-0.9879721
-0.151492,0.03100422,-0.9879721
-0.1262355,0.03928877,-0.9912219
-0.1262355,0.03928877,-0.9912219
-0.1262355,0.03928877,-0.9912219
-0.1262355,0.03928877,-0.9912219
-0.106327,0.04617266,-0.9932586
-0.106327,0.04617266,-0.9932586
-0.106327,0.04617266,-0.9932586
-0.106327,0.04617266,-0.9932586
-0.106327,0.04617266,-0.9932586
-0.09889558,0.04875211,-0.9939029
-0.09889558,0.04875211,-0.9939029
-0.09889558,0.04875211,-0.9939029
-0.09889558,0.04875211,-0.9939029
-0.09889558,0.04875211,-0.9939029
-0.0925401,0.05092946,-0.9944056
-0.0925401,0.05092946,-0.9944056
-0.0925401,0.05092946,-0.9944056
-0.0925401,0.05092946,-0.9944056
-0.0925401,0.05092946,-0.9944056
-0.07892868,0.05564046,-0.9953263
-0.07892868,0.05564046,-0.9953263
-0.07892868,0.05564046,-0.9953263
-0.07892868,0.05564046,-0.9953263
-0.07892868,0.05564046,-0.9953263
-0.07230125,0.05797465,-0.9956965
-0.07230125,0.05797465,-0.9956965
-0.07230125,0.05797465,-0.9956965
-0.06951771,0.05898857,-0.9958352
-0.06951771,0.05898857,-0.9958352
-0.06951771,0.05898857,-0.9958352
-0.06951771,0.05898857,-0.9958352
-0.07273555,0.06059729,-0.9955086
-0.07273555,0.06059729,-0.9955086
-0.07273555,0.06059729,-0.9955086
-0.07273555,0.06059729,-0.9955086
-0.07273555,0.06059729,-0.9955086
-0.04245189,0.05212229,-0.997738
-0.04245189,0.05212229,-0.997738
-0.04245189,0.05212229,-0.997738
-0.04245189,0.05212229,-0.997738
-0.04245189,0.05212229,-0.997738
-0.06881431,0.0601634,-0.9958137
-0.06881431,0.0601634,-0.9958137
