x,y,z
-0.06181313,0.01719892,-0.9979395
-0.06181313,0.01719892,-0.9979395
-0.06181313,0.01719892,-0.9979395
-0.06181313,0.01719892,-0.9979395
-0.06155435,0.02025655,-0.9978982
-0.06155435,0.02025655,-0.9978982
-0.06155435,0.02025655,-0.9978982
-0.06155435,0.02025655,-0.9978982
-0.06155435,0.02025655,-0.9978982
-0.06148551,0.02282501,-0.9978469
-0.06148551,0.02282501,-0.9978469
-0.06148551,0.02282501,-0.9978469
-0.06148551,0.02282501,-0.9978469
-0.06130493,0.02499964,-0.997806
-0.06130493,0.02499964,-0.997806
-0.06130493,0.02499964,-0.997806
-0.06130493,0.02499964,-0.997806
-0.06130493,0.02499964,-0.997806
-0.06109219,0.02689977,-0.9977695
-0.06109219,0.02689977,-0.9977695
-0.06109219,0.02689977,-0.9977695
-0.06109219,0.02689977,-0.9977695
-0.06109219,0.02689977,-0.9977695
-0.06093644,0.02856285,-0.9977329
-0.06093644,0.02856285,-0.9977329
-0.06093644,0.02856285,-0.9977329
-0.06085104,0.02932793,-0.9977158
-0.06085104,0.02932793,-0.9977158
-0.06085104,0.02932793,-0.9977158
-0.06085104,0.02932793,-0.9977158
-0.06085104,0.02932793,-0.9977158
-0.06085104,0.02932793,-0.9977158
-0.06076176,0.0300358,-0.9977003
-0.06076176,0.0300358,-0.9977003
-0.06076176,0.0300358,-0.9977003
-0.06056593,0.0313837,-0.9976707
-0.06056593,0.0313837,-0.9976707
-0.06056593,0.0313837,-0.9976707
-0.06056593,0.0313837,-0.9976707
-0.06044966,0.03258808,-0.9976391
-0.06044966,0.03258808,-0.9976391
-0.06044966,0.03258808,-0.9976391
-0.06044966,0.03258808,-0.9976391
-0.06044966,0.03258808,-0.9976391
-0.06040617,0.03315792,-0.997623
-0.06040617,0.03315792,-0.997623
-0.06040617,0.03315792,-0.997623
-0.06040617,0.03315792,-0.997623
-0.06040617,0.03315792,-0.997623
-0.06040617,0.03315792,-0.997623
-0.06037127,0.03370661,-0.9976068
-0.06037127,0.03370661,-0.9976068
-0.06037127,0.03370661,-0.9976068
-0.06125685,0.0381565,-0.9973924
-0.06125685,0.0381565,-0.9973924
-0.06125685,0.0381565,-0.9973924
-0.06125685,0.0381565,-0.9973924
