x,y,z
0.05009242,-0.2164491,-0.9750079
0.1403716,-0.1882918,-0.9720298
0.1403716,-0.1882918,-0.9720298
0.1403716,-0.1882918,-0.9720298
0.1403716,-0.1882918,-0.9720298
0.1403716,-0.1882918,-0.9720298
0.1403716,-0.1882918,-0.9720298
0.1587393,-0.182949,-0.9702224
0.1587393,-0.182949,-0.9702224
0.1587393,-0.182949,-0.9702224
0.1587393,-0.182949,-0.9702224
0.1587393,-0.182949,-0.9702224
0.1651831,-0.1824278,-0.9692444
0.1651831,-0.1824278,-0.9692444
0.1651831,-0.1824278,-0.9692444
0.1651831,-0.1824278,-0.9692444
0.1576478,-0.1886122,-0.9693155
0.1576478,-0.1886122,-0.9693155
0.1576478,-0.1886122,-0.9693155
0.1782479,-0.144532,-0.973313
0.1782479,-0.144532,-0.973313
0.1782479,-0.144532,-0.973313
0.1782479,-0.144532,-0.973313
0.1782479,-0.144532,-0.973313
0.1782479,-0.144532,-0.973313
0.1795198,-0.04182407,-0.9828649
0.1795198,-0.04182407,-0.9828649
0.1795198,-0.04182407,-0.9828649
0.1795198,-0.04182407,-0.9828649
0.1795198,-0.04182407,-0.9828649
0.0251013,0.08343375,-0.9961971
0.0251013,0.08343375,-0.9961971
0.0251013,0.08343375,-0.9961971
0.0251013,0.08343375,-0.9961971
0.1112738,0.2060841,-0.9721869
0.1112738,0.2060841,-0.9721869
0.1112738,0.2060841,-0.9721869
0.1112738,0.2060841,-0.9721869
0.1112738,0.2060841,-0.9721869
0.008762516,0.2054308,-0.9786323
0.008762516,0.2054308,-0.9786323
0.008762516,0.2054308,-0.9786323
0.008762516,0.2054308,-0.9786323
-0.00885075,0.1523985,-0.9882794
-0.00885075,0.1523985,-0.9882794
-0.00885075,0.1523985,-0.9882794
-0.00885075,0.1523985,-0.9882794
-0.00885075,0.1523985,-0.9882794
-0.00885075,0.1523985,-0.9882794
-0.002448222,0.08024482,-0.9967722
-0.002448222,0.08024482,-0.9967722
-0.002448222,0.08024482,-0.9967722
0.01088074,0.1059952,-0.9943071
0.01088074,0.1059952,-0.9943071
0.01088074,0.1059952,-0.9943071
0.01088074,0.1059952,-0.9943071
0.01088074,0.1059952,-0.9943071
-0.004343618,0.09348787,-0.9956109
-0.004343618,0.09348787,-0.9956109
-0.004343618,0.09348787,-0.9956109
-0.004343618,0.09348787,-0.9956109
-0.0004973179,0.0919212,-0.9957661
-0.0004973179,0.0919212,-0.9957661
-0.0004973179,0.0919212,-0.9957661
-0.0004973179,0.0919212,-0.9957661
-0.0004973179,0.0919212,-0.9957661
-0.0004973179,0.0919212,-0.9957661
-0.001695258,0.09131202,-0.9958209
-0.001695258,0.09131202,-0.9958209
-0.001466387,0.09087004,-0.9958616
-0.001466387,0.09087004,-0.9958616
-0.001466387,0.09087004,-0.9958616
-0.001466387,0.09087004,-0.9958616
-0.001466387,0.09087004,-0.9958616
-0.001709106,0.09057713,-0.995888
-0.001709106,0.09057713,-0.995888
-0.001709106,0.09057713,-0.995888
-0.001709106,0.09057713,-0.995888
-0.001709106,0.09057713,-0.995888
-0.001775846,0.09045133,-0.9958993
-0.001775846,0.09045133,-0.9958993
-0.001775846,0.09045133,-0.9958993
-0.001775846,0.09045133,-0.9958993
-0.001775846,0.09045133,-0.9958993
-0.001775846,0.09045133,-0.9958993
-0.001839331,0.0900921,-0.9959317
-0.001839331,0.0900921,-0.9959317
-0.001839331,0.0900921,-0.9959317
-0.001839331,0.0900921,-0.9959317
-0.001688563,0.08898293,-0.9960317
-0.001688563,0.08898293,-0.9960317
-0.001688563,0.08898293,-0.9960317
-0.001679178,0.0884077,-0.996083
-0.001679178,0.0884077,-0.996083
-0.001679178,0.0884077,-0.996083
-0.001679178,0.0884077,-0.996083
-0.001570835,0.08813087,-0.9961076
-0.001570835,0.08813087,-0.9961076
-0.001570835,0.08813087,-0.9961076
-0.001570835,0.08813087,-0.9961076
-0.001570835,0.08813087,-0.9961076
-0.001448588,0.08788445,-0.9961296
-0.001448588,0.08788445,-0.9961296
-0.001448588,0.08788445,-0.9961296
-0.001448588,0.08788445,-0.9961296
-0.001316022,0.08741566,-0.9961711
-0.001316022,0.08741566,-0.9961711
-0.001316022,0.08741566,-0.9961711
-0.001316022,0.08741566,-0.9961711
-0.001074886,0.08695947,-0.9962113
-0.001074886,0.08695947,-0.9962113
-0.001074886,0.08695947,-0.9962113
-0.001074886,0.08695947,-0.9962113
-0.0007985141,0.08654299,-0.9962478
-0.0007985141,0.08654299,-0.9962478
-0.0007985141,0.08654299,-0.9962478
-0.0007985141,0.08654299,-0.9962478
-0.0007985141,0.08654299,-0.9962478
-0.0007985141,0.08654299,-0.9962478
-0.000736841,0.08637644,-0.9962623
-0.000736841,0.08637644,-0.9962623
-0.008540472,0.0752617,-0.9971272
-0.008540472,0.0752617,-0.9971272
-0.008540472,0.0752617,-0.9971272
-0.008540472,0.0752617,-0.9971272
-0.008540472,0.0752617,-0.9971272
-0.009445177,0.07202205,-0.9973584
-0.009445177,0.07202205,-0.9973584
-0.009445177,0.07202205,-0.9973584
-0.009445177,0.07202205,-0.9973584
-0.009445177,0.07202205,-0.9973584
