x,y,z
0.4045834,-0.05115559,-0.9130692
0.4045834,-0.05115559,-0.9130692
0.4045834,-0.05115559,-0.9130692
0.5194491,-0.04831788,-0.8531339
0.5194491,-0.04831788,-0.8531339
0.5194491,-0.04831788,-0.8531339
0.5194491,-0.04831788,-0.8531339
0.5507684,-0.06156661,-0.8323843
0.5507684,-0.06156661,-0.8323843
0.5507684,-0.06156661,-0.8323843
0.5507684,-0.06156661,-0.8323843
0.5507684,-0.06156661,-0.8323843
0.3432112,0.0198006,-0.9390495
0.3432112,0.0198006,-0.9390495
0.3432112,0.0198006,-0.9390495
0.3432112,0.0198006,-0.9390495
0.3432112,0.0198006,-0.9390495
0.3432112,0.0198006,-0.9390495
0.1620441,-0.01310423,-0.9866965
0.1620441,-0.01310423,-0.9866965
0.1620441,-0.01310423,-0.9866965
0.1620441,-0.01310423,-0.9866965
0.1993819,0.03181862,-0.9794052
0.1993819,0.03181862,-0.9794052
0.1993819,0.03181862,-0.9794052
0.1993819,0.03181862,-0.9794052
0.173367,0.02668388,-0.9844958
0.173367,0.02668388,-0.9844958
0.173367,0.02668388,-0.9844958
0.1699581,0.035067,-0.9848271
0.1699581,0.035067,-0.9848271
0.1699581,0.035067,-0.9848271
0.1699581,0.035067,-0.9848271
0.1699581,0.035067,-0.9848271
0.1601683,0.03564328,-0.986446
0.1601683,0.03564328,-0.986446
0.1601683,0.03564328,-0.986446
0.1601683,0.03564328,-0.986446
0.1601683,0.03564328,-0.986446
0.1601683,0.03564328,-0.986446
0.1494415,0.03853694,-0.9880193
0.1494415,0.03853694,-0.9880193
0.1494415,0.03853694,-0.9880193
0.1494415,0.03853694,-0.9880193
0.1386625,0.0394908,-0.989552
0.1386625,0.0394908,-0.989552
0.1386625,0.0394908,-0.989552
0.1297715,0.03793841,-0.9908178
0.1297715,0.03793841,-0.9908178
0.1297715,0.03793841,-0.9908178
0.1297715,0.03793841,-0.9908178
0.1297715,0.03793841,-0.9908178
0.1119068,0.04582277,-0.9926616
0.1119068,0.04582277,-0.9926616
0.1119068,0.04582277,-0.9926616
0.1119068,0.04582277,-0.9926616
0.1119068,0.04582277,-0.9926616
0.1119068,0.04582277,-0.9926616
0.09716494,0.04810156,-0.9941052
0.09716494,0.04810156,-0.9941052
0.09716494,0.04810156,-0.9941052
0.09716494,0.04810156,-0.9941052
0.07012354,0.0545219,-0.9960471
0.07012354,0.0545219,-0.9960471
0.07012354,0.0545219,-0.9960471
0.07012354,0.0545219,-0.9960471
0.06482167,0.05656214,-0.9962926
0.06482167,0.05656214,-0.9962926
0.06482167,0.05656214,-0.9962926
0.06482167,0.05656214,-0.9962926
0.05435099,0.05857247,-0.9968025
0.05435099,0.05857247,-0.9968025
0.05435099,0.05857247,-0.9968025
0.05435099,0.05857247,-0.9968025
0.05435099,0.05857247,-0.9968025
0.05234925,0.06104694,-0.9967611
0.05234925,0.06104694,-0.9967611
0.05234925,0.06104694,-0.9967611
0.05234925,0.06104694,-0.9967611
0.0452383,0.06227305,-0.9970335
0.0452383,0.06227305,-0.9970335
0.0452383,0.06227305,-0.9970335
0.0452383,0.06227305,-0.9970335
0.0452383,0.06227305,-0.9970335
0.03992097,0.06349517,-0.9971834
0.03992097,0.06349517,-0.9971834
0.03992097,0.06349517,-0.9971834
0.03753744,0.06396362,-0.9972459
0.03753744,0.06396362,-0.9972459
0.03753744,0.06396362,-0.9972459
0.03753744,0.06396362,-0.9972459
0.03753744,0.06396362,-0.9972459
0.03371342,0.06489038,-0.9973227
0.03371342,0.06489038,-0.9973227
0.03371342,0.06489038,-0.9973227
0.03371342,0.06489038,-0.9973227
0.03371342,0.06489038,-0.9973227
0.03215989,0.06535763,-0.9973436
0.03215989,0.06535763,-0.9973436
0.03215989,0.06535763,-0.9973436
0.02884911,0.06670501,-0.9973556
0.02884911,0.06670501,-0.9973556
0.02884911,0.06670501,-0.9973556
0.02884911,0.06670501,-0.9973556
0.01656078,0.06454926,-0.9977771
0.01656078,0.06454926,-0.9977771
0.01656078,0.06454926,-0.9977771
0.01656078,0.06454926,-0.9977771
0.01656078,0.06454926,-0.9977771
