x,y,z
0.1638034,0.3184336,-0.9336853
0.1638034,0.3184336,-0.9336853
0.1576106,0.3047938,-0.9392867
0.1576106,0.3047938,-0.9392867
0.1576106,0.3047938,-0.9392867
0.1544834,0.2981435,-0.941937
0.1544834,0.2981435,-0.941937
0.1544834,0.2981435,-0.941937
0.1544834,0.2981435,-0.941937
0.1544834,0.2981435,-0.941937
0.1544834,0.2981435,-0.941937
0.1452222,0.2792619,-0.9491698
0.1452222,0.2792619,-0.9491698
0.1452222,0.2792619,-0.9491698
0.1236694,0.2360658,-0.9638355
0.1236694,0.2360658,-0.9638355
0.1236694,0.2360658,-0.9638355
0.1236694,0.2360658,-0.9638355
0.1176424,0.1674381,-0.9788384
0.1176424,0.1674381,-0.9788384
0.1176424,0.1674381,-0.9788384
0.1176424,0.1674381,-0.9788384
0.1176424,0.1674381,-0.9788384
0.1053463,0.1548725,-0.9823017
0.1053463,0.1548725,-0.9823017
0.1053463,0.1548725,-0.9823017
0.1053463,0.1548725,-0.9823017
0.1053463,0.1548725,-0.9823017
