x,y,z
0.1412578,-0.2834388,-0.9485297
0.1412578,-0.2834388,-0.9485297
0.1412578,-0.2834388,-0.9485297
0.1412578,-0.2834388,-0.9485297
0.1412578,-0.2834388,-0.9485297
0.1453747,-0.2788936,-0.9492547
0.1453747,-0.2788936,-0.9492547
0.1453747,-0.2788936,-0.9492547
0.1453747,-0.2788936,-0.9492547
0.1453747,-0.2788936,-0.9492547
0.1453747,-0.2788936,-0.9492547
0.1518424,-0.2754022,-0.9492615
0.1518424,-0.2754022,-0.9492615
0.1518424,-0.2754022,-0.9492615
0.1518424,-0.2754022,-0.9492615
0.1575601,-0.2750901,-0.9484198
0.1575601,-0.2750901,-0.9484198
0.1575601,-0.2750901,-0.9484198
0.1575601,-0.2750901,-0.9484198
0.1575601,-0.2750901,-0.9484198
0.1575601,-0.2750901,-0.9484198
0.1575601,-0.2750901,-0.9484198
0.1575601,-0.2750901,-0.9484198
0.1575601,-0.2750901,-0.9484198
0.1575601,-0.2750901,-0.9484198
0.1575601,-0.2750901,-0.9484198
0.1735297,-0.2713663,-0.9467036
0.1735297,-0.2713663,-0.9467036
0.1735297,-0.2713663,-0.9467036
0.1735297,-0.2713663,-0.9467036
0.1855937,-0.2614542,-0.9472046
0.1855937,-0.2614542,-0.9472046
0.1855937,-0.2614542,-0.9472046
0.1957665,-0.2518749,-0.9477523
0.1957665,-0.2518749,-0.9477523
0.1957665,-0.2518749,-0.9477523
0.1957665,-0.2518749,-0.9477523
0.1957665,-0.2518749,-0.9477523
0.1957665,-0.2518749,-0.9477523
0.1957665,-0.2518749,-0.9477523
0.2032325,-0.2401171,-0.9492313
0.2032325,-0.2401171,-0.9492313
0.2032325,-0.2401171,-0.9492313
0.2029101,-0.1783382,-0.9628202
0.2029101,-0.1783382,-0.9628202
0.2029101,-0.1783382,-0.9628202
0.1798274,-0.1560106,-0.9712479
0.1798274,-0.1560106,-0.9712479
0.1798274,-0.1560106,-0.9712479
0.1798274,-0.1560106,-0.9712479
0.05221182,-0.113894,-0.9921199
0.05221182,-0.113894,-0.9921199
0.05221182,-0.113894,-0.9921199
0.05221182,-0.113894,-0.9921199
0.05221182,-0.113894,-0.9921199
0.05221182,-0.113894,-0.9921199
-0.03881584,-0.0867402,-0.9954745
-0.03881584,-0.0867402,-0.9954745
-0.03881584,-0.0867402,-0.9954745
-0.03881584,-0.0867402,-0.9954745
-0.03881584,-0.0867402,-0.9954745
-0.2192004,-0.009123839,-0.9756371
-0.2192004,-0.009123839,-0.9756371
-0.2192004,-0.009123839,-0.9756371
-0.2192004,-0.009123839,-0.9756371
-0.3806855,0.06884139,-0.9221384
-0.3806855,0.06884139,-0.9221384
-0.3806855,0.06884139,-0.9221384
-0.3806855,0.06884139,-0.9221384
-0.4467943,0.1063026,-0.8882986
-0.4467943,0.1063026,-0.8882986
-0.4467943,0.1063026,-0.8882986
-0.4467943,0.1063026,-0.8882986
-0.4467943,0.1063026,-0.8882986
-0.1239053,0.01203964,-0.9922209
-0.1239053,0.01203964,-0.9922209
-0.1239053,0.01203964,-0.9922209
-0.1239053,0.01203964,-0.9922209
-0.1239053,0.01203964,-0.9922209
-0.1239053,0.01203964,-0.9922209
-0.2142483,0.08624567,-0.9729642
-0.2142483,0.08624567,-0.9729642
-0.2142483,0.08624567,-0.9729642
-0.2270588,0.09672172,-0.969066
-0.2270588,0.09672172,-0.969066
-0.2270588,0.09672172,-0.969066
-0.2270588,0.09672172,-0.969066
-0.2270588,0.09672172,-0.969066
-0.2041674,0.05298641,-0.977501
-0.2041674,0.05298641,-0.977501
-0.2041674,0.05298641,-0.977501
-0.2041674,0.05298641,-0.977501
-0.2211322,0.0275118,-0.9748556
-0.2211322,0.0275118,-0.9748556
-0.2211322,0.0275118,-0.9748556
-0.2211322,0.0275118,-0.9748556
-0.2211322,0.0275118,-0.9748556
-0.2211322,0.0275118,-0.9748556
-0.2029861,0.03948018,-0.9783853
-0.2029861,0.03948018,-0.9783853
-0.2029861,0.03948018,-0.9783853
-0.212915,0.03407668,-0.9764763
-0.212915,0.03407668,-0.9764763
-0.212915,0.03407668,-0.9764763
-0.212915,0.03407668,-0.9764763
-0.212915,0.03407668,-0.9764763
-0.2049004,0.03703539,-0.9780819
-0.2049004,0.03703539,-0.9780819
-0.2049004,0.03703539,-0.9780819
-0.2049004,0.03703539,-0.9780819
-0.2049004,0.03703539,-0.9780819
-0.2027653,0.03740462,-0.9785127
-0.2027653,0.03740462,-0.9785127
-0.2027653,0.03740462,-0.9785127
-0.2027653,0.03740462,-0.9785127
-0.2027653,0.03740462,-0.9785127
-0.1991909,0.03838985,-0.9792084
-0.1991909,0.03838985,-0.9792084
-0.1991909,0.03838985,-0.9792084
-0.1991909,0.03838985,-0.9792084
-0.1928847,0.03963632,-0.9804205
-0.1928847,0.03963632,-0.9804205
-0.1928847,0.03963632,-0.9804205
-0.1733802,0.04400275,-0.9838715
-0.1733802,0.04400275,-0.9838715
-0.1733802,0.04400275,-0.9838715
-0.1733802,0.04400275,-0.9838715
-0.1733802,0.04400275,-0.9838715
-0.1733802,0.04400275,-0.9838715
-0.1662051,0.04562167,-0.9850352
-0.1662051,0.04562167,-0.9850352
-0.1662051,0.04562167,-0.9850352
-0.1662051,0.04562167,-0.9850352
-0.1662051,0.04562167,-0.9850352
-0.1601022,0.04690211,-0.9859855
-0.1601022,0.04690211,-0.9859855
-0.1601022,0.04690211,-0.9859855
-0.1601022,0.04690211,-0.9859855
-0.1465488,0.04990168,-0.9879439
-0.1465488,0.04990168,-0.9879439
-0.1465488,0.04990168,-0.9879439
-0.1465488,0.04990168,-0.9879439
-0.143189,0.05061028,-0.9884005
-0.143189,0.05061028,-0.9884005
-0.143189,0.05061028,-0.9884005
-0.143189,0.05061028,-0.9884005
-0.1375012,0.05178269,-0.9891471
-0.1375012,0.05178269,-0.9891471
-0.1375012,0.05178269,-0.9891471
-0.1375012,0.05178269,-0.9891471
-0.1375012,0.05178269,-0.9891471
-0.1375012,0.05178269,-0.9891471
-0.1349621,0.0523319,-0.9894679
-0.1349621,0.0523319,-0.9894679
-0.1349621,0.0523319,-0.9894679
-0.1308114,0.05326581,-0.9899753
-0.1308114,0.05326581,-0.9899753
-0.1308114,0.05326581,-0.9899753
-0.1273805,0.05400769,-0.9903824
-0.1273805,0.05400769,-0.9903824
-0.1273805,0.05400769,-0.9903824
-0.1273805,0.05400769,-0.9903824
-0.1273805,0.05400769,-0.9903824
-0.1273805,0.05400769,-0.9903824
-0.1258036,0.05430539,-0.9905676
-0.1258036,0.05430539,-0.9905676
-0.1258036,0.05430539,-0.9905676
-0.1258036,0.05430539,-0.9905676
-0.1258036,0.05430539,-0.9905676
-0.1229983,0.05491748,-0.9908862
-0.1229983,0.05491748,-0.9908862
-0.1229983,0.05491748,-0.9908862
-0.1229983,0.05491748,-0.9908862
-0.1207422,0.05541995,-0.9911357
-0.1207422,0.05541995,-0.9911357
-0.1207422,0.05541995,-0.9911357
-0.1207422,0.05541995,-0.9911357
-0.1196882,0.05563015,-0.9912517
-0.1196882,0.05563015,-0.9912517
-0.1196882,0.05563015,-0.9912517
-0.1196882,0.05563015,-0.9912517
-0.1196882,0.05563015,-0.9912517
-0.1186786,0.05582842,-0.991362
-0.1186786,0.05582842,-0.991362
-0.1186786,0.05582842,-0.991362
-0.1186786,0.05582842,-0.991362
-0.1186786,0.05582842,-0.991362
-0.1160488,0.05643231,-0.991639
-0.1160488,0.05643231,-0.991639
-0.1160488,0.05643231,-0.991639
-0.1160488,0.05643231,-0.991639
-0.1146132,0.05672592,-0.9917893
-0.1146132,0.05672592,-0.9917893
-0.1146132,0.05672592,-0.9917893
-0.1146132,0.05672592,-0.9917893
-0.1139066,0.05685377,-0.9918634
-0.1139066,0.05685377,-0.9918634
-0.1139066,0.05685377,-0.9918634
-0.1139066,0.05685377,-0.9918634
-0.1139066,0.05685377,-0.9918634
-0.1132329,0.05699084,-0.9919326
-0.1132329,0.05699084,-0.9919326
-0.1132329,0.05699084,-0.9919326
-0.1132329,0.05699084,-0.9919326
-0.1132329,0.05699084,-0.9919326
-0.112043,0.05727322,-0.9920514
-0.112043,0.05727322,-0.9920514
-0.112043,0.05727322,-0.9920514
-0.1109856,0.05747562,-0.9921586
-0.1109856,0.05747562,-0.9921586
-0.1109856,0.05747562,-0.9921586
-0.1109856,0.05747562,-0.9921586
-0.1159563,0.04710652,-0.9921367
-0.1159563,0.04710652,-0.9921367
-0.1159563,0.04710652,-0.9921367
-0.1159563,0.04710652,-0.9921367
-0.1159563,0.04710652,-0.9921367
-0.1159563,0.04710652,-0.9921367
-0.1072835,0.04581759,-0.9931721
-0.1072835,0.04581759,-0.9931721
-0.1072835,0.04581759,-0.9931721
-0.1064369,0.04973352,-0.9930749
-0.1064369,0.04973352,-0.9930749
-0.1064369,0.04973352,-0.9930749
-0.1064369,0.04973352,-0.9930749
